"id_text","id_line","label","lemma","base","skip","entry"
"Q000001",263,"263","muš[snake]N","muš",0,"muš[snake]N"
"Q000001",81,"81","udu[sheep]N šuduʾa[guarantee]N","udu šu-du₈-a",0,"udu[sheep]N_šuduʾa[guarantee]N"
"P349173",3,"o 2","ig[door]N gi[thicket]N guruš[cut]V/t","{ŋeš}ig gi guruš₃",0,"ig[door]N_gi[thicket]N_guruš[cut]V/t"
"P389511",5,"o 4","elammakum[tree]N","{ŋeš}e-lam-ma-kum",0,"elammakum[tree]N"
"P250736",164,"r i 18","{gi}UD-X[NA]NA","{gi}UD-X",0,"{gi}UD-X[NA]NA"
"P429503",94,"unknown","unknown","unknown",999,"unknown"
"P235262",51,"c ii 27'","naŋa[mortar]N","{ŋeš}naŋa₃",0,"naŋa[mortar]N"
"P253228",73,"r ii 12'","ŋeštinkaʾa[grape]N","{ŋeš}ŋeštin-ka₅-a",0,"ŋeštinkaʾa[grape]N"
"P447996",167,"r ii 4","{ŋeš}MUŠ[NA]NA ŋešnimbar[palm]N","{ŋeš}MUŠ ŋešnimbar",0,"{ŋeš}MUŠ[NA]NA_ŋešnimbar[palm]N"
"P250361",7,"o 5'","guza[chair]N nita[male]N","{ŋeš}gu-za nita₂",0,"guza[chair]N_nita[male]N"
"P247864",43,"o i 40","manu[wood]N","{ŋeš}ma-nu",0,"manu[wood]N"
"P271301",150,"o iii 38","ŋešnimbar[palm]N šeŋ[cook]V/t","{ŋeš}ŋešnimbar šeŋ₆",0,"ŋešnimbar[palm]N_šeŋ[cook]V/t"
"P459217",173,"r iv 7","guza[chair]N GAR-x[NA]NA","{ŋeš}gu-za GAR-x",0,"guza[chair]N_GAR-x[NA]NA"
"P370399",196,"o vii 8'","{ŋeš}TU[NA]NA magid[boatman]N","{ŋeš}TU ma₂-gid₂",0,"{ŋeš}TU[NA]NA_magid[boatman]N"
"P332934",254,"o iv 25'","uluh[sapling]N","{ŋeš}u₂-luh",0,"uluh[sapling]N"
